161000	7.12E-009	0.1172
161500	7.08E-009	0.117093
162000	7.03E-009	0.116986
162500	6.99E-009	0.116879
163000	6.95E-009	0.116772
163500	6.91E-009	0.116665
164000	6.87E-009	0.116559
164500	6.82E-009	0.116452
165000	6.78E-009	0.116345
165500	6.74E-009	0.116238
166000	6.70E-009	0.116131
166500	6.66E-009	0.116024
167000	6.62E-009	0.115917
167500	6.58E-009	0.11581
168000	6.54E-009	0.115703
168500	6.50E-009	0.115596
169000	6.46E-009	0.11549
169500	6.42E-009	0.115383
170000	6.38E-009	0.115276
170500	6.34E-009	0.115173
171000	6.31E-009	0.115073
171500	6.27E-009	0.114972
172000	6.24E-009	0.114871
172500	6.20E-009	0.11477
173000	6.17E-009	0.11467
173500	6.13E-009	0.114569
174000	6.10E-009	0.114468
174500	6.06E-009	0.114367
175000	6.03E-009	0.114266
175500	6.00E-009	0.114166
176000	5.96E-009	0.114065
176500	5.93E-009	0.113964
177000	5.89E-009	0.113863
177500	5.86E-009	0.113762
178000	5.83E-009	0.113662
178500	5.79E-009	0.113561
179000	5.76E-009	0.11346
179500	5.73E-009	0.113359
180000	5.69E-009	0.113258
180500	5.66E-009	0.113158
181000	5.63E-009	0.113057
181500	5.60E-009	0.112956
182000	5.56E-009	0.112857
182500	5.54E-009	0.112762
183000	5.51E-009	0.112667
183500	5.48E-009	0.112572
184000	5.45E-009	0.112477
184500	5.42E-009	0.112382
185000	5.39E-009	0.112287
185500	5.37E-009	0.112192
186000	5.34E-009	0.112097
186500	5.31E-009	0.112002
187000	5.28E-009	0.111907
187500	5.25E-009	0.111812
188000	5.23E-009	0.111717
188500	5.20E-009	0.111622
189000	5.17E-009	0.111527
189500	5.14E-009	0.111431
190000	5.12E-009	0.111336
190500	5.09E-009	0.111241
191000	5.06E-009	0.111146
191500	5.03E-009	0.111051
192000	5.01E-009	0.110956
192500	4.98E-009	0.110861
193000	4.95E-009	0.110766
193500	4.92E-009	0.110671
194000	4.90E-009	0.110576
194500	4.87E-009	0.110482
195000	4.85E-009	0.110394
195500	4.82E-009	0.110305
196000	4.80E-009	0.110216
196500	4.78E-009	0.110127
197000	4.76E-009	0.110038
197500	4.73E-009	0.109949
198000	4.71E-009	0.10986
198500	4.69E-009	0.109771
199000	4.66E-009	0.109683
199500	4.64E-009	0.109594
200000	4.62E-009	0.109505
200500	4.59E-009	0.109416
201000	4.57E-009	0.109327
201500	4.55E-009	0.109238
202000	4.53E-009	0.109149
202500	4.50E-009	0.109061
203000	4.48E-009	0.108972
203500	4.46E-009	0.108883
204000	4.44E-009	0.108794
204500	4.41E-009	0.108705
205000	4.39E-009	0.108616
205500	4.37E-009	0.108527
206000	4.35E-009	0.108439
206500	4.32E-009	0.10835
207000	4.30E-009	0.108261
207500	4.28E-009	0.108172
208000	4.26E-009	0.108085
208500	4.24E-009	0.108002
209000	4.22E-009	0.107918
209500	4.20E-009	0.107835
210000	4.18E-009	0.107751
210500	4.16E-009	0.107668
211000	4.15E-009	0.107584
211500	4.13E-009	0.107501
212000	4.11E-009	0.107418
212500	4.09E-009	0.107334
213000	4.07E-009	0.107251
213500	4.05E-009	0.107167
214000	4.03E-009	0.107084
214500	4.01E-009	0.107
215000	4.00E-009	0.106917
215500	3.98E-009	0.106833
216000	3.96E-009	0.10675
216500	3.94E-009	0.106666
217000	3.92E-009	0.106583
217500	3.90E-009	0.1065
218000	3.88E-009	0.106416
218500	3.87E-009	0.106333
219000	3.85E-009	0.106249
219500	3.83E-009	0.106166
220000	3.81E-009	0.106082
220500	3.79E-009	0.105999
221000	3.78E-009	0.105915
221500	3.76E-009	0.105832
222000	3.74E-009	0.105749
222500	3.72E-009	0.105669
223000	3.71E-009	0.105591
223500	3.69E-009	0.105513
224000	3.68E-009	0.105435
224500	3.66E-009	0.105357
225000	3.64E-009	0.105279
225500	3.63E-009	0.105201
226000	3.61E-009	0.105123
226500	3.60E-009	0.105045
227000	3.58E-009	0.104966
227500	3.57E-009	0.104888
228000	3.55E-009	0.10481
228500	3.54E-009	0.104732
229000	3.52E-009	0.104654
229500	3.51E-009	0.104576
230000	3.49E-009	0.104498
230500	3.48E-009	0.10442
231000	3.46E-009	0.104342
231500	3.45E-009	0.104264
232000	3.43E-009	0.104186
232500	3.42E-009	0.104108
233000	3.40E-009	0.10403
233500	3.39E-009	0.103952
234000	3.37E-009	0.103874
234500	3.36E-009	0.103796
235000	3.34E-009	0.103718
235500	3.33E-009	0.10364
236000	3.31E-009	0.103562
236500	3.30E-009	0.103484
237000	3.28E-009	0.103406
237500	3.27E-009	0.103328
238000	3.25E-009	0.103255
238500	3.24E-009	0.103182
239000	3.23E-009	0.103109
239500	3.22E-009	0.103036
240000	3.20E-009	0.102963
240500	3.19E-009	0.10289
241000	3.18E-009	0.102817
241500	3.17E-009	0.102744
242000	3.15E-009	0.102671
242500	3.14E-009	0.102598
243000	3.13E-009	0.102525
243500	3.11E-009	0.102452
244000	3.10E-009	0.102379
244500	3.09E-009	0.102306
245000	3.08E-009	0.102233
245500	3.06E-009	0.10216
246000	3.05E-009	0.102087
246500	3.04E-009	0.102014
247000	3.03E-009	0.101941
247500	3.01E-009	0.101868
248000	3.00E-009	0.101795
248500	2.99E-009	0.101722
249000	2.98E-009	0.101649
249500	2.97E-009	0.101576
250000	2.95E-009	0.101503
250500	2.94E-009	0.10143
251000	2.93E-009	0.101357
251500	2.92E-009	0.101284
252000	2.90E-009	0.101211
252500	2.89E-009	0.101138
253000	2.88E-009	0.101065
253500	2.87E-009	0.100992
254000	2.86E-009	0.10092
254500	2.85E-009	0.100852
255000	2.84E-009	0.100784
255500	2.83E-009	0.100716
256000	2.81E-009	0.100648
256500	2.80E-009	0.10058
257000	2.79E-009	0.100511
257500	2.78E-009	0.100443
258000	2.77E-009	0.100375
258500	2.76E-009	0.100307
259000	2.75E-009	0.100239
259500	2.74E-009	0.10017
260000	2.73E-009	0.100102
260500	2.72E-009	0.100034
261000	2.71E-009	0.0999659
261500	2.70E-009	0.0998977
262000	2.69E-009	0.0998295
262500	2.68E-009	0.0997613
263000	2.67E-009	0.0996932
263500	2.66E-009	0.099625
264000	2.65E-009	0.0995568
264500	2.64E-009	0.0994886
265000	2.63E-009	0.0994204
265500	2.62E-009	0.0993523
266000	2.61E-009	0.0992841
266500	2.60E-009	0.0992159
267000	2.59E-009	0.0991477
267500	2.58E-009	0.0990795
268000	2.57E-009	0.0990114
268500	2.56E-009	0.0989432
269000	2.55E-009	0.098875
269500	2.54E-009	0.0988068
270000	2.53E-009	0.0987386
270500	2.52E-009	0.0986705
271000	2.51E-009	0.0986023
271500	2.50E-009	0.0985351
272000	2.49E-009	0.0984716
272500	2.48E-009	0.098408
273000	2.47E-009	0.0983445
273500	2.47E-009	0.0982809
274000	2.46E-009	0.0982174
274500	2.45E-009	0.0981538
275000	2.44E-009	0.0980903
275500	2.43E-009	0.0980267
276000	2.42E-009	0.0979631
276500	2.42E-009	0.0978996
277000	2.41E-009	0.097836
277500	2.40E-009	0.0977725
278000	2.39E-009	0.0977089
278500	2.38E-009	0.0976454
279000	2.37E-009	0.0975818
279500	2.36E-009	0.0975182
280000	2.36E-009	0.0974547
280500	2.35E-009	0.0973911
281000	2.34E-009	0.0973276
281500	2.33E-009	0.097264
282000	2.32E-009	0.0972005
282500	2.31E-009	0.0971369
283000	2.31E-009	0.0970733
283500	2.30E-009	0.0970098
284000	2.29E-009	0.0969462
284500	2.28E-009	0.0968827
285000	2.27E-009	0.0968191
285500	2.26E-009	0.0967556
286000	2.26E-009	0.096692
286500	2.25E-009	0.0966284
287000	2.24E-009	0.0965649
287500	2.23E-009	0.0965013
288000	2.22E-009	0.0964378
288500	2.22E-009	0.0963742
289000	2.21E-009	0.0963107
289500	2.20E-009	0.0962471
290000	2.19E-009	0.0961835
290500	2.18E-009	0.0961234
291000	2.18E-009	0.0960642
291500	2.17E-009	0.096005
292000	2.16E-009	0.0959458
292500	2.16E-009	0.0958866
293000	2.15E-009	0.0958274
293500	2.14E-009	0.0957682
294000	2.14E-009	0.095709
294500	2.13E-009	0.0956498
295000	2.12E-009	0.0955906
295500	2.11E-009	0.0955314
296000	2.11E-009	0.0954722
296500	2.10E-009	0.095413
297000	2.09E-009	0.0953538
297500	2.09E-009	0.0952946
298000	2.08E-009	0.0952354
298500	2.07E-009	0.0951762
299000	2.07E-009	0.095117
299500	2.06E-009	0.0950578
300000	2.05E-009	0.0949986
300500	2.05E-009	0.0949394
301000	2.04E-009	0.0948802
301500	2.03E-009	0.094821
302000	2.03E-009	0.0947618
302500	2.02E-009	0.0947026
303000	2.01E-009	0.0946434
303500	2.00E-009	0.0945842
304000	2.00E-009	0.094525
304500	1.99E-009	0.0944658
305000	1.98E-009	0.0944066
305500	1.98E-009	0.0943474
306000	1.97E-009	0.0942882
306500	1.96E-009	0.094229
307000	1.96E-009	0.0941698
307500	1.95E-009	0.0941106
308000	1.94E-009	0.0940514
308500	1.94E-009	0.0939922
309000	1.93E-009	0.093933
309500	1.92E-009	0.0938738
310000	1.92E-009	0.0938146
310500	1.91E-009	0.0937585
311000	1.91E-009	0.0937034
311500	1.90E-009	0.0936483
312000	1.89E-009	0.0935933
312500	1.89E-009	0.0935382
313000	1.88E-009	0.0934831
313500	1.88E-009	0.0934281
314000	1.87E-009	0.093373
314500	1.87E-009	0.0933179
315000	1.86E-009	0.0932629
315500	1.85E-009	0.0932078
316000	1.85E-009	0.0931527
316500	1.84E-009	0.0930977
317000	1.84E-009	0.0930426
317500	1.83E-009	0.0929875
318000	1.83E-009	0.0929324
318500	1.82E-009	0.0928774
319000	1.81E-009	0.0928223
319500	1.81E-009	0.0927672
320000	1.80E-009	0.0927122
320500	1.80E-009	0.0926571
321000	1.79E-009	0.092602
321500	1.79E-009	0.092547
322000	1.78E-009	0.0924919
322500	1.78E-009	0.0924368
323000	1.77E-009	0.0923818
323500	1.76E-009	0.0923267
324000	1.76E-009	0.0922716
324500	1.75E-009	0.0922166
325000	1.75E-009	0.0921615
325500	1.74E-009	0.0921064
326000	1.74E-009	0.0920513
326500	1.73E-009	0.0919963
327000	1.73E-009	0.0919412
327500	1.72E-009	0.0918861
328000	1.72E-009	0.0918311
328500	1.71E-009	0.091776
329000	1.70E-009	0.0917209
329500	1.70E-009	0.0916659
330000	1.69E-009	0.0916108
330500	1.69E-009	0.0915557
331000	1.68E-009	0.0915007
331500	1.68E-009	0.0914456
332000	1.67E-009	0.0913942
332500	1.67E-009	0.091343
333000	1.66E-009	0.0912918
333500	1.66E-009	0.0912406
334000	1.65E-009	0.0911894
334500	1.65E-009	0.0911383
335000	1.64E-009	0.0910871
335500	1.64E-009	0.0910359
336000	1.63E-009	0.0909847
336500	1.63E-009	0.0909335
337000	1.63E-009	0.0908823
337500	1.62E-009	0.0908312
338000	1.62E-009	0.09078
338500	1.61E-009	0.0907288
339000	1.61E-009	0.0906776
339500	1.60E-009	0.0906264
340000	1.60E-009	0.0905753
340500	1.59E-009	0.0905241
341000	1.59E-009	0.0904729
